content,date,datetime,hotel_name,purpose,review_title,review_url,reviewer_location,reviewer_name,tips
アメ村の中にある、まだ新しいホテルです。部屋も清潔で、綺麗でした！立地はとてもいい場所なので周辺に飲食店やコンビニもあります。,2018-06-08,2018-06-08 02:28:47,ザ ブリッジホテル 心斎橋,2017年7月,アメ村にあるホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11885474-r528872258-The_Bridge_Hotel_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html,東京都,momzk,
2年に1回は泊まるかな。今回も大阪城側で１４階でした。大阪城側の夜景や昼の景色は大変良いですね。スタッフの方々は、さすがニューオータニの高いサービスレベルです。,2018-06-08,2018-06-08 02:28:47,ホテルニューオータニ大阪,2018年5月、友達との旅行,レベルの高いサービス,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301282-r581328824-Hotel_New_Otani_Osaka-Osaka_Osaka_Prefecture_Kinki.html,山口県,feb12425, 大阪城側の高層階ですね。 
18階のラウンジ、フォーシーズンズがおススメです。大阪城が間近に見下ろせ、夜11時までライトアップされており、とても綺麗です。飲み物もカクテルやウィスキーの種類も多く、海外と友達も満足していました。,2018-06-08,2018-06-08 02:28:47,ホテルニューオータニ大阪,2018年5月、友達との旅行,圧巻の大阪城の夜景,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301282-r581818823-Hotel_New_Otani_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,Charan R, 大阪城側の高層階ですね。 
ホテルのPRに使われる「大阪城が庭」という文句に偽りなしです。本当に大阪城が目の前です。窓から大阪城も見え、とても解放感があります。ベッドも朝食もニューオータニだけあっていいです！,2018-06-08,2018-06-08 02:28:48,ホテルニューオータニ大阪,2018年5月、友達との旅行,ホテルのPRに使われる「大阪城が庭」という文句に偽りなし！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301282-r583528208-Hotel_New_Otani_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"Chuo-ku, Tokyo, Japan",enterthe007, 大阪城側の客室が解放感があっていいです。 
おおさかの繁華街、キタの中にあるシティーホテルです。大阪駅からは少しありますが３０分間隔でシャトルバスも運行されていました。さすがに老舗ホテルだけあってドアマンやフロントの対応は、しっかりとしています。部屋は綺麗にされていましたが、ユニットバスなどの水回りの設備はかなり年季が入っていました。,2018-06-08,2018-06-08 02:28:48,ANAクラウンプラザホテル大阪,2018年6月、出張としての旅行,水回りの設備は年季が入っていますが,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307417-r585686307-ANA_Crowne_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"広島市, 広島県",mami249, クラブルームがおすすめ 
大阪には出張でよく行くためいろいろなホテルに宿泊しますが、こちらには初めて宿泊しました。今回はお試しプランでダブルの部屋をアップグレードしてくれてより快適に過ごすことが出来ました。なによりチェックインからのスタッフの方の対応は丁寧で、またお部屋の掃除も行き届き、アメニティも充実し良い意味で老舗のホテルらしさを感じました。梅田や難波のにぎやかな街の中の便利な老舗ホテルもよいですが、騒がしい喧噪から離れてゆっくり出来るのもまた良いと思いました。時間があったので朝の散歩をしましたがとても気持ちがよかったです。梅田や難波では出来ないです。,2018-06-08,2018-06-08 02:28:48,ホテルニューオータニ大阪,2017年10月、友達との旅行,満足できるおもてなし,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301282-r536308974-Hotel_New_Otani_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 日本",ひろ_1124,
お客も従業員も中国人。,2018-06-08,2018-06-08 02:28:48,天然温泉夕霧の湯ドーミーインＰＲＥＭＩＵＭなんば,2018年3月、一人での旅行,お客も従業員も中国人,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5562628-r580728810-Yugiri_no_Yu_Dormy_Inn_Premium_Namba-Osaka_Osaka_Prefecture_Kinki.html,東京,BANGNAbangna, できるだけ高い階が静かでよい 
ホテルの清潔感や可愛らしさ満載で特別な日になりました。ミニオンルームも子供達は大喜びで大興奮。長男は小学二年生ですが、大満足！と思わず感動を口にしていました。スタッフの方々もとてもご親切に対応していただけて、また家族で行きたい場所ができました。ただ、駐車場がすぐ満車になるようでしたので、もう少し駐車スペースがあると良いと思います。,2018-06-08,2018-06-08 02:28:48,ホテルユニバーサルポート,2018年6月、家族旅行,思い出旅行,https://www.tripadvisor.jp/ShowUserReviews-g298566-d634620-r585440559-Hotel_Universal_Port-Osaka_Osaka_Prefecture_Kinki.html,"木曽町, 長野県",chie1982831,
大阪城公園のすぐ横にあり、散策やイベントに適したホテルです。ちょうど紅葉の時期だったのでカメラを持って大阪城の周りを外人観光客に交じって散歩しました。部屋は清潔でバスタブも大きくアメニティも過不足なく完備されており、心地よく寛げました。ホテルスタッフの笑顔は最高でした。レストランやショップも充実しています。東京のニューオータニと同じお店もありました。立地は梅田や難波から少し離れているのでどこに行くにも時間がかかるのがネックです。電車の駅は遠くないですが、やはり歩きが面倒な時もありました。,2018-06-08,2018-06-08 02:28:48,ホテルニューオータニ大阪,2017年11月,大阪城を臨む部屋,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301282-r584016008-Hotel_New_Otani_Osaka-Osaka_Osaka_Prefecture_Kinki.html,三重県,kikikin, 大阪城側の客室が解放感があっていいです。 
お部屋も建物自体もきれいな印象のホテルです。,2018-06-08,2018-06-08 02:28:48,ザ ブリッジホテル 心斎橋,2017年11月、家族旅行,清潔感のあるホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11885474-r538440410-The_Bridge_Hotel_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html,"藤沢市, 神奈川県",feeltheblue,
今回、初めて利用させて頂きました。,2018-06-08,2018-06-08 02:28:48,クロスホテル大阪,2018年3月、友達との旅行,申し分無し！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d678584-r572684077-Cross_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,福岡県,金たんママ,
今回1泊させて頂きましたが、予約した部屋より良い部屋にして頂きありがとうございました。部屋も最高でしたが、従業員さんの対応も最高でした！また近いうちに遊びに行きたいと思っていますが、その時は連泊したいと思っています。本当にありがとうございました。,2018-06-08,2018-06-08 02:28:48,クロスホテル大阪,2018年3月、友達との旅行,最高でした。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d678584-r577746677-Cross_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,栃木,mickey737,
部屋もお風呂も広くキレイでした。,2018-06-08,2018-06-08 02:28:48,クロスホテル大阪,2018年3月、友達との旅行,良かった❗,https://www.tripadvisor.jp/ShowUserReviews-g298566-d678584-r576130502-Cross_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,広島県,ちゃんゆう,
大阪は2回目。前回もクロスホテル利用で立地が良く気に入ったので、今回も旅行まで日がなかったのですがお部屋が空いていたため予約しました。,2018-06-08,2018-06-08 02:28:48,クロスホテル大阪,2018年5月、カップルでの旅行,あの立地にあって中は落ち着く〜,https://www.tripadvisor.jp/ShowUserReviews-g298566-d678584-r580503332-Cross_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,栃木,にゃー に,
今まで、いろいろな大阪のホテルを使ってきましたが、その中でも立地と設備が抜群にいいです。他にも、浴室とトイレが分かれていること、上下に分かれたパジャマ、お部屋をグレードアップしていただけたこと、おいしい朝食、どれもよかったです。あと、ホテルに入ったときの香りに癒されました。次もここに泊まりたいと思いました。,2018-06-08,2018-06-08 02:28:48,クロスホテル大阪,2017年12月、友達との旅行,次の機会もぜひ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d678584-r551406600-Cross_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,光市,Akemi K, 部屋の指定をした事が無いので、どこが良い部屋なのかわかりませんが、どこに泊まっても良かったです。 
朝食はバイキング形式です。,2018-06-08,2018-06-08 02:28:49,リッチモンドホテルなんば大国町,2018年5月,朝食,https://www.tripadvisor.jp/ShowUserReviews-g298566-d4959605-r583213380-Richmond_Hotel_Namba_Daikokucho-Osaka_Osaka_Prefecture_Kinki.html,静岡,hotelier197008, 高層階からあべのハルカスに通天閣がみえます。 
1/17～19で2泊3日　ビジネスで利用しました。朝食付き　禁煙ルーム,2018-06-08,2018-06-08 02:28:49,リッチモンドホテルなんば大国町,2017年11月、一人での旅行,アクセスがよかった＆満足できるホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d4959605-r555013148-Richmond_Hotel_Namba_Daikokucho-Osaka_Osaka_Prefecture_Kinki.html,"Itabashi-ku, Tokyo, Japan",sumi0,
仕事で出張が多く、各地のリッチモンドホテルを利用しています。ただこちら、なんば大国町は初めての訪問でしたが、改めて安定した良いホテルだと思いました。場所は地下鉄御堂筋線の大国町駅から徒歩で3分程度。なんば、心斎橋、梅田、新大阪、天王寺などは御堂筋線で1本、日本橋もすぐのため、アクセスは抜群です。またホテル周辺にはコンビニ、ラーメン屋さん、居酒屋さんなど多数あり困りません。ホテルも清潔、綺麗で快適です。いつも思いますが、リッチモンドホテルの部屋にはバスタオルが1枚、フェイスタオルは2枚あります。通常フェイスタオルは1枚のところが多いので、個人的にはとても有難く利用しています。今回朝食も付けましたが、たこ焼き、どて煮など、ご当地感のあるメニューもあり良かったです。大阪出張やプライベートの旅行等、是非また利用したいと思います。,2018-06-08,2018-06-08 02:28:49,リッチモンドホテルなんば大国町,2018年1月、出張としての旅行,安定のホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d4959605-r557226379-Richmond_Hotel_Namba_Daikokucho-Osaka_Osaka_Prefecture_Kinki.html,"Itabashi-ku, Tokyo, Japan",みかんぎんじ,
全国安心のリッチモンドホテルですが大黒町は比較的新しく内装もモダンでよかったです。部屋はデュベスタイルのベッドメイキングに加湿空気清浄機に高層階からの大き目の窓からあべのハルカスに通天閣も見えよかったです。部屋にはコーヒーにお茶、夜8時まで1階の朝食会場でドリンクサービスもあってよかったです。,2018-06-08,2018-06-08 02:28:50,リッチモンドホテルなんば大国町,2018年1月、出張としての旅行,久しぶりの難波宿泊にリッチモンドホテルを選択,https://www.tripadvisor.jp/ShowUserReviews-g298566-d4959605-r567853440-Richmond_Hotel_Namba_Daikokucho-Osaka_Osaka_Prefecture_Kinki.html,埼玉県,hifu2014, 高層階からあべのハルカスに通天閣がみえます。 
御堂筋線大国町駅を降りて直ぐ。周りには飲食店やコンビニが沢山あります。,2018-06-08,2018-06-08 02:28:50,リッチモンドホテルなんば大国町,2017年6月、一人での旅行,初リッチモンド,https://www.tripadvisor.jp/ShowUserReviews-g298566-d4959605-r569217087-Richmond_Hotel_Namba_Daikokucho-Osaka_Osaka_Prefecture_Kinki.html,静岡,tdc2013, 高層階からあべのハルカスに通天閣がみえます。 
立地条件が最高にいい！！,2018-06-08,2018-06-08 02:28:50,なんばオリエンタルホテル,2018年5月、カップルでの旅行,便利‼︎,https://www.tripadvisor.jp/ShowUserReviews-g298566-d310279-r579798586-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"福島市, 福島県",寿弥 松, 立地がいい、静か、裏なんばが近い 
ホテルの場所はすぐ商店街の通りにありますが、多少周りにパチ○コ屋が多いのは…仕方ないでしょう。,2018-06-08,2018-06-08 02:28:50,なんばオリエンタルホテル,2017年1月、家族旅行,なんばを楽しむなら！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d310279-r474914395-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"ソウル, 韓国",Mamagigito, 立地がいい、静か、裏なんばが近い 
生演奏のあるバーでの時間は格別。24時間のジムも眺めがよく充実していた。朝食会場も明るくて良い。部屋の設備をタブレットで調節できた。,2018-06-08,2018-06-08 02:28:50,コンラッド大阪,2018年3月,彼女と利用,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12279129-r584655576-Conrad_Osaka-Osaka_Osaka_Prefecture_Kinki.html,大阪,gun5121,
部屋も綺麗、アメニティーも不備なく、また行きたいホテルです。,2018-06-08,2018-06-08 02:28:50,なんばオリエンタルホテル,2017年9月、家族旅行,立地が最高,https://www.tripadvisor.jp/ShowUserReviews-g298566-d310279-r526403019-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"ソウル, 韓国",hiconosuke, 立地がいい、静か、裏なんばが近い 
立地は最高で、ホテルを一歩出れば食事、エンターテインメント、コンビニ、ショップなど何でもありで、道頓堀や駅にも近く、大変便利です。,2018-06-08,2018-06-08 02:28:50,なんばオリエンタルホテル,2018年1月、家族旅行,ロケーションは素晴らしい！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d310279-r550846451-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"福島市, 福島県",chigeojp, 立地がいい、静か、裏なんばが近い 
南海なんば駅に近く,2018-06-08,2018-06-08 02:28:50,なんばオリエンタルホテル,2017年6月、カップルでの旅行,交通に便利,https://www.tripadvisor.jp/ShowUserReviews-g298566-d310279-r572773771-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"福島市, 福島県",hiyama2424, 立地がいい、静か、裏なんばが近い 
"土曜日泊まりの朝食付きで一人１２,０００円ほどで予約。",2018-06-08,2018-06-08 02:28:50,ホテルエルセラーン大阪,2018年3月、カップルでの旅行,お値段の割にお部屋が広くて良かったです！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1831070-r583541866-Hotel_Elsereine_Osaka-Osaka_Osaka_Prefecture_Kinki.html,三重,ひとぴ,
会員専用の朝食。何年も同じメニュー。費用をかけずに知恵と工夫でメニューを変えてみようとか、増やしてみようとか、社員からアイデアは出ないのか？　どうも安住しているいる。向上心がない。これでは、飛躍的な伸びは期待できない。,2018-06-08,2018-06-08 02:28:50,ホテル日航大阪,2018年5月、家族旅行,朝食,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302313-r578400244-Hotel_Nikko_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"北九州市, 福岡県",SPEC0930, 会員専用の朝食。なぜ、メニューがずっとずっと同じなのか？　費用をかけず、知恵と工夫で、月かわりに、変えてみよう、メニューを増やしてみようというアイデアは出ないのか？　どうも、安住しているいるというか、向上心がないように思える。残念。これでは常連は増えない。　 
ザ・リッツ・カールトン大阪 花筐にて、お寿司ランチしました。大好きなホテル、大好きなレストランです。,2018-06-08,2018-06-08 02:28:50,ザ・リッツ・カールトン 大阪,2018年6月、一人での旅行,二つ目の我が家,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302242-r584261936-The_Ritz_Carlton_Osaka-Osaka_Osaka_Prefecture_Kinki.html,兵庫県,trip-with-JAL, カード会社で取ると割引とかランクアップが有る 
USJの帰りに宿泊,2018-06-08,2018-06-08 02:28:50,シティプラザ大阪,2017年10月、友達との旅行,USJの帰り,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094965-r535894329-City_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"Tokyo, Japan",misa3260, 下層階の方が静かなのではと思います。 
大阪、本町の駅から距離は徒歩１５分とかなり歩く距離でつかれちゃいましたが、ホテル自体はすごく良かったです。高層階にある温泉で疲れを吹き飛ばし、ゆっくり過ごせました。一人旅なのにわざわざ広いデラックスツインを用意して頂いて嬉しく思いました。朝食も種類が豊富で沢山いただきました！また大阪に来た際は是非泊まりたいです！,2018-06-08,2018-06-08 02:28:50,シティプラザ大阪,2017年10月、友達との旅行,高層階にある温泉が良い♪,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094965-r545196751-City_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"Tokyo, Japan",mari_0202, 高層階は意外と静かだね 
地下鉄堺筋本町駅１２番出口を出て向かって右に！歩いて４分で阪神高速の下をくぐり抜けてホテル、の横のファミマに到着。ホテルに併設しているくらい近いので慌てて買いこまずチェックイン。大阪府市町村共済組合（但し大阪市は加入していない）の経営だが十分シティホテルの雰囲気は味わえます。部屋は少しゆったり目の方が良いでしょう。せっかくなので売りである最上階の温泉に２回入りました。宿泊客と朝食の設定もビジネスに慣れた私としては１９００円と高めではあるものの、とてもリッチな気分を味わいました。,2018-06-08,2018-06-08 02:28:51,シティプラザ大阪,2017年12月,ゆっくり出来ました,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094965-r548032107-City_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"津市, 三重県",こたろー2015, 高層階は意外と静かだね 
もう古くなってきましたが、阪急梅田駅界隈では、日系のとてもゴージャスなホテルとして一躍有名になりました。上層階からは、大阪の広い眺望が見られ、お部屋も贅沢感がありました。,2018-06-08,2018-06-08 02:28:51,ホテル阪急インターナショナル,2018年1月、カップルでの旅行,眺望は最高,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307436-r578680659-Hotel_Hankyu_International-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",S4542YGvisitor, ３４階スイートフロアをお勧めします！ 
以前泊まった時良い印象だったので、今回はコーナールームを予約しました。これが大正解。２つの大きな窓からはハルカス、難波、梅田方面、大阪市東方面から伊丹空港方面の山並みが一望。この日は曇っていましたが、快晴なら京都方面や遠くの方までもっとくっきり見えると思います。コーナールームは部屋も広く、モントレグループの落ち着いた雰囲気とサービスで、宿泊者ラウンジで休憩も出来て、今回も快適に過ごせました。難波へは徒歩圏内。ＪＲ難波、関空や伊丹空港までのバスもすぐそばから出ているので雨に濡れることなく行けて便利。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ グラスミア大阪,2018年1月,コーナールーム眺望最高！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1426655-r563435715-Hotel_Monterey_Grasmere_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,oba54, なるべく上の階で、出来ればコーナールーム 
大阪ビジネスパークの中にあるホテル。ＪＲ京橋駅の西口（京阪だと片町口）から、大阪ビジネスパークを目指して歩くと７分ほどでしょうか。ホテルの１階にファミリーマートもありますが、駅のそばにイオンもあります。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ ラ・スール大阪,2018年4月,ビジネス街にあるホテル。駅からの道もわかりやすいが、観光利用の利便性は分かれる。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d598268-r583038062-Hotel_Monterey_Lasoeur_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"伊勢市, 三重県",staygold_130r_722,
業務の出張でこのホテルを使いました。地下鉄の駅からホテルの建物までは地下街でつながっています。少しわかりづらいですが、アクセスは非常に便利です。1階のエレベーターから22階のフロントまで上がって、そこからさらに乗り換えて部屋のフロアまで行きます。エレベーターを降りるとセキュリティーの自動ドアが設置されており、安全安心です。部屋も非常に綺麗で、到着したときの夜景は素晴らしく美しかったです。アメニティーも充実しており、快適な滞在です。周辺には地下街から難波の周辺に行くことができるので、大変に便利です。このホテルはお薦めです。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ グラスミア大阪,2018年3月、出張としての旅行,満足度の高いホテルです,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1426655-r563654168-Hotel_Monterey_Grasmere_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"八王子市, 東京都",sutera2005, なるべく上の階で、出来ればコーナールーム 
24階から上の高層階がホテルになっています。今回はアップグレードしてもらって３１階の最上階の部屋にしていただけました。が正面にマンションが建っていて微妙でした。ホテルはきれいで洗練されていました。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ グラスミア大阪,2018年4月、一人での旅行,アップグレード,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1426655-r573848995-Hotel_Monterey_Grasmere_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"富山市, 富山県",ST322, なるべく上の階で、出来ればコーナールーム 
会社がOBPにある人にはベストポジションにあります。部屋はフローリングで少し冷たい感じがしますが、それなりに部屋は広く、快適です。改善点としては、ビジネス用に机を少し広くして欲しいことと、クローゼットがスラックスを伸ばして掛けられる高さにして欲しいことですね。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ ラ・スール大阪,2018年4月,OBPに行くにはベスト,https://www.tripadvisor.jp/ShowUserReviews-g298566-d598268-r577915909-Hotel_Monterey_Lasoeur_Osaka-Osaka_Osaka_Prefecture_Kinki.html,東京,CozyMarch,
29階の角部屋に三日間宿泊しました！,2018-06-08,2018-06-08 02:28:51,ホテルモントレ グラスミア大阪,2018年5月、出張としての旅行,満足の三日間,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1426655-r579224796-Hotel_Monterey_Grasmere_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"富山市, 富山県",bebeta22230, なるべく上の階で、出来ればコーナールーム 
京橋駅から歩いてすぐなので迷わず行くことができました。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ ラ・スール大阪,2018年4月,便利な立地とスパが利用できるのが嬉しい,https://www.tripadvisor.jp/ShowUserReviews-g298566-d598268-r578209562-Hotel_Monterey_Lasoeur_Osaka-Osaka_Osaka_Prefecture_Kinki.html,東京,exitsa,
駅から5分程度歩きますがアーケードのある連絡通路なので迷わず辿り着けます。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ ラ・スール大阪,2017年12月、友達との旅行,静かな環境で快適でした,https://www.tripadvisor.jp/ShowUserReviews-g298566-d598268-r546943990-Hotel_Monterey_Lasoeur_Osaka-Osaka_Osaka_Prefecture_Kinki.html,福岡,ゆっちょん,
難波の繁華街から少し歩いたJR難波駅の上にある高層ホテルです。周囲にはコンビニやドラッグストアぐらいしかないのですが、逆に静かに過ごすことができると思います。部屋はビジネスホテルより広く、内装も大変綺麗ですが、部屋からの景色、特に夜景は大変綺麗でした。カップル向けには丁度いいと思います。ロビー、エントランスも重厚感がありました。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ グラスミア大阪,2018年5月、出張としての旅行,難波から少し離れた高層ホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1426655-r579889117-Hotel_Monterey_Grasmere_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",ぼーやん, なるべく上の階で、出来ればコーナールーム 
ヨーロピアンな雰囲気のロビーや廊下で、お部屋も広めで良かったのですが、1泊目、チェックインして休憩しようとお茶を飲みたかったのですが、ポットはあるのにお茶類がなく、電話で頼んで持ってきていただきました。2泊目、お茶類は補充されず、スリッパも補充されず、前日はいていたスリッパもなく、1枚タオルも少ないままで、備品を持って帰ったと思われても困ると思い、電話ではなく直接フロントへ伝えにいきました。ホテルに泊まってこんなに気を遣わねばならないなんて、ほっとできるどころか安らげませんでした。1泊目にそんなことがあったら2泊目は気を付けると思うのですが・・・。ちょうどGWの時期だったこともあるかと思いますが、ドタバタとうるさかったです。,2018-06-08,2018-06-08 02:28:51,ホテル阪急インターナショナル,2018年1月、カップルでの旅行,こんなことは初めてでした。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307436-r581878526-Hotel_Hankyu_International-Osaka_Osaka_Prefecture_Kinki.html,愛知,ころたん2014, ３４階スイートフロアをお勧めします！ 
京橋駅すぐです。部屋は可もなく不可もなくいたって普通でしたが、ホテル内にあるスパが利用できたのが良かったです。,2018-06-08,2018-06-08 02:28:51,ホテルモントレ ラ・スール大阪,2018年4月,温泉スパ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d598268-r581648656-Hotel_Monterey_Lasoeur_Osaka-Osaka_Osaka_Prefecture_Kinki.html,東京都,ふにゃわ,
客室は阪急阪神ホテルズのトップらしく広くて快適、トイレ、バスルームが特に素晴らしい。,2018-06-08,2018-06-08 02:28:52,ホテル阪急インターナショナル,2018年5月,さすがにラグジュアリーです。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307436-r581948090-Hotel_Hankyu_International-Osaka_Osaka_Prefecture_Kinki.html,愛知,國雄青,
バブル華やかなりし頃建てられたホテル。ゆったりと作られた間取りや、大理石使いのバスルームなどからもその雰囲気を感じることができる。部屋からの眺望も申し分なし。淀川や生駒山を経由して伊丹に着陸する飛行機を一日中眺めていられます。利用に際してもなんの不自由もありません。アメニティも男女とも充実。ただしスタッフさんは若い方が多めで丁寧な接遇ですが、もっとフレンドリーさがあれば泊後の印象もさらに良くなったのに、、と感じます。,2018-06-08,2018-06-08 02:28:52,ホテル阪急インターナショナル,2018年5月、カップルでの旅行,良いホテルだと思いますが、、,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307436-r584227467-Hotel_Hankyu_International-Osaka_Osaka_Prefecture_Kinki.html,愛知,masa o,
うめぐるバス(グリーンの車体：大人100円、小人50円)を利用し、JR北新地～茶屋町で降車すればホテルがドーンと目の前に聳え立つ。,2018-06-08,2018-06-08 02:28:52,ホテル阪急インターナショナル,2017年5月、一人での旅行,カサブランカの香りに包まれて,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307436-r584698308-Hotel_Hankyu_International-Osaka_Osaka_Prefecture_Kinki.html,愛知,Moldavita06,
下手なチェーン展開のホテルより気持ち良く宿泊出来る。駅から遠そうで、そうでもなく、地下鉄の堺筋本町と谷町四丁目の間に位置する。,2018-06-08,2018-06-08 02:28:52,シティプラザ大阪,2017年10月、カップルでの旅行,広めのお部屋で,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094965-r574183627-City_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"津市, 三重県",うにあつ, 高層階は意外と静かだね 
本町にあるシティホテルです。14階には大浴場や露天風呂スパなどもあり、広めのお部屋でゆっくり出来ました。1階にはレストランやタリーズコーヒー、ファミリーマートもあり使い勝手も良い綺麗なホテルです。,2018-06-08,2018-06-08 02:28:52,シティプラザ大阪,2017年10月、カップルでの旅行,温泉がある,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094965-r575552040-City_Plaza_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"大阪市, 大阪府",出張族とっし～, 高層階が良いと思います。 
ホテル日航大阪のフランス料理のお店です。３回目の利用ですが、いつも丁寧で迅速な対応をしていただいています。スタッフの皆さまの笑顔と美味しい料理とワイン、また利用させていただきます。,2018-06-08,2018-06-08 02:28:52,ホテル日航大阪,2018年5月、家族旅行,レ・セブリテ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302313-r580376393-Hotel_Nikko_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"北九州市, 福岡県",tarohana2017, 会員専用の朝食。なぜ、メニューがずっとずっと同じなのか？　費用をかけず、知恵と工夫で、月かわりに、変えてみよう、メニューを増やしてみようというアイデアは出ないのか？　どうも、安住しているいるというか、向上心がないように思える。残念。これでは常連は増えない。　 
地下鉄駅と直結し、利便性は最高でした。,2018-06-08,2018-06-08 02:28:52,ホテル日航大阪,2017年9月、家族旅行,客室,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302313-r581330587-Hotel_Nikko_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"熊本市, 熊本県",市川康博, 会員専用の朝食。なぜ、メニューがずっとずっと同じなのか？　費用をかけず、知恵と工夫で、月かわりに、変えてみよう、メニューを増やしてみようというアイデアは出ないのか？　どうも、安住しているいるというか、向上心がないように思える。残念。これでは常連は増えない。　 
御堂筋線 心斎橋駅から,2018-06-08,2018-06-08 02:28:52,ホテル日航大阪,2018年5月、一人での旅行,心斎橋駅から直結,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302313-r581920906-Hotel_Nikko_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"熊本市, 熊本県",ぴっこ, 会員専用の朝食。なぜ、メニューがずっとずっと同じなのか？　費用をかけず、知恵と工夫で、月かわりに、変えてみよう、メニューを増やしてみようというアイデアは出ないのか？　どうも、安住しているいるというか、向上心がないように思える。残念。これでは常連は増えない。　 
